728,জনাব আবু হায়দার ইমাম উদ্দীন,ডীন,স্থাপত্য অনুষদ
729,"ডঃ এ,এম,আজিজ উল হক",ডীন,যন্ত্রকৌশল অনুষদ
731,ডঃ সৈয়দ ফজলে রহমান,প্রধান,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
732,জনাব মীর মোবাশ্বের আলী,অধ্যাপক,অস্থাপত্য বিভাগ
733,"ডঃ মোঃ এম,ফিরোজ আহমেদ",অধ্যাপক,পুরকৌশল বিভাগ
1044,ডঃ ওয়াহাজ উদ্দিন,সহযোগী অধ্যাপক,পুরকৌশল বিভাগ
811,ডঃ আলমগীর মজিবুল হক,সহযোগী অধ্যাপক,পুরকৌশল বিভাগ
812,জনাব আবদুর রশীদ,প্রাক্তন চেয়ারম্যান,"কারিগরী শিক্ষা বোর্ড,গণপ্রজাতন্ত্রী বাংলাদেশ সরকার,ঢাকা"
813,ডঃ আবদুল বাতেন খান,সদস্য,"বাংলাদেশ আনবিক শক্তি কমিশন,ঢাকা"
814,"জনাব এস,এম,শহীদুল্লাহ","ম্যানেজিং ডাইরেক্টর,মেসার্স শহীদুল্লাহ এন্ড এসোসিয়েশন লিমিটেড",অন্যান্য
816,ডঃ মোঃ জসীম-উজ-জামান,প্রধান,কেমিকৌশল বিভাগ
817,"ডঃ এ,এস,এম,মাহবুব-উন-নবী",প্রধান,নগর ও অঞ্চল পরিকল্পনা বিভাগ
818,ডঃ জামিলুর রেজা চৌধুরী,প্রধান,পুরকৌশল বিভাগ
819,মিসেস সুফিয়া খাতুন,প্রধান,মানবিক বিভাগ
820,ডঃ মোঃ আনোয়ার হোসেন,প্রধান,যন্ত্রকৌশল বিভাগ
821,ডঃ সামসুদ্দিন আহমদ,অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
822,ডঃ আলমগীর হাবীব,অধ্যাপক,"পুরকৌশল বিভাগ
ডঃ এ,এফ,এম,আনোয়ারুল হক"
823,"ডঃ এ,এফ,এম,আনোয়ারুল হক",পরিচালক,ছাত্র কল্যাণ বিভাগ
824,ডঃ ফজলে রহমান,অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
825,জনাব সৈয়দ নূর উদ-দীন আহমদ,সহযোগী অধ্যাপক,পুরকৌশল বিভাগ
826,ডঃ নজরুল ইসলাম,সহযোগী অধ্যাপক,যন্ত্রকৌশল বিভাগ
827,ডঃ আবু তাহের আলী,সহযোগী অধ্যাপক,যন্ত্রকৌশল বিভাগ
828,ডঃ আইনুন নিশাত,সহযোগী অধ্যাপক,পানি সম্পদ কৌশল বিভাগ
830,ডঃ জসীম উজ জামান,প্রধান,কেমিকৌশল বিভাগ
831,ডঃ আনেয়ারুল য়াজীম,প্রধান,ইন্ডাষ্ট্রিয়াল এন্ড প্রডাকশন ইন্জ্ঞিনিয়ারিং বিভাগ
832,ডঃ নূর উদ্দীন আহম্মদ,অধ্যাপক,কেমিকৌশল বিভাগ
835,ডঃ মোশার্রফ হোসেন খাঁন,ডীন,যন্ত্রকৌশল বিভাগ
836,ডঃ মোঃ জসীম উজ জামান,প্রধান,কেমিকৌশল বিভাগ
837,ডঃ জসীম-উজ-জামান,প্রধান,কেমিকৌশল বিভাগ
838,"ডঃ এ,এম,আজিজ-উল-হক",অধ্যাপক,যন্ত্রকৌশল বিভাগ
839,ডঃ মোঃ আসগর আলী,সহযোগী অধ্যাপক,পদার্থ বিজ্ঞান বিভাগ
840,ডঃ মোঃ জাকের উল্লাহ,সহযোগী অধ্যাপক,গণিত বিভাগ
841,জনাব আঃ কাদির চৌধুরী,সহযোগী অধ্যাপক,রসায়ন বিভাগ
842,ডঃ আবদুল বাতেন খাঁন,"সদস্য,বাংলাদেশ পাবলিক সার্ভিস কমিশন, ঢাকা",অন্যান্য
843,"ডঃ এ,এফ,এম,আনোয়ারুল হক",অধ্যাপক,ইন্ডাষ্ট্রিয়াল এন্ড প্রডাকশন ইন্জ্ঞিনিয়ারিং বিভাগ
844,জনাব আবদুল কাদির চৌধুরী,সহযোগী অধ্যাপক,রসায়ন বিভাগ
845,ডঃ আবদুল বাতেন খাঁন,"সদস্য,বাংলাদেশ পাবলিক সার্ভিস কমিশন,ঢাকা",অন্যান্য
846,ডঃ মোশার্রিফ হোসেন খাঁন,ডীন,যন্ত্রকৌশল বিভাগ
847,ডঃ মোঃ জসীম উজ-জামান,প্রধান,কেমিকৌশল বিভাগ
848,ডঃ মহিউদ্দিন চৌধুরী,প্রধান,নৌযান ও নৌযন্ত্র কৌশল বিভাগ
849,"ডঃ এ,এফ,এম,আনোয়ারুল হক",অধ্যাপক,ইন্ডাষ্ট্রিয়াল এন্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ
850,ডঃ মোঃ মিজানুর রহমান,সহযোগী অধ্যাপক,ইন্ডাষ্ট্রিয়াল এন্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ
851,জনাব আবদুর রশীদ,"প্রাক্তন চেয়ারম্যান,কারিগরী শিক্ষা বোর্ড",অন্যান্য
752,ডঃ মোঃ হুমায়ুন কবীর,প্রফেসর,পুরকৌশল বিভাগ
797,"ডঃ এম,আমীরুল ইসলাম","প্রাক্তন ভাইস চেয়ারম্যান,কৃষি গবেষণা পরিষদ",অন্যান্য
852,ডঃ মোঃ আনোয়ারুল য়াজীম,প্রধান,ইন্ডাষ্ট্রিয়াল এন্ড প্রডাকশন ইন্জ্ঞিনিয়ারিং বিভাগ
856,ডঃ মোশার্রফ হোসেন খাঁন,ডীন,যন্ত্রকৌশল অনুষদ
857,ডঃ আনেয়ারুল য়াজীম,প্রধান,ইন্ডাষ্ট্রিয়াল এন্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ
858,ডঃ মোশার্রফ হোসেন খান,ডীন,যন্ত্রকৌশল অনুষদ
861,"ডঃ এ,এম,আজিজ উল হক",প্রফেসর,যন্ত্রকৌশল বিভাগ
862,ডঃ আবদুল মতিন,প্রফেসর,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
863,ডঃ সাইফুল ইসলাম,সহযোগী প্রফেসর,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
864,ড: এ বি এম সিদ্দিক হোসেন,অধ্যাপক,কম্পিউটার কৌশল বিভাগ
870,ডঃ মোঃ মিজানুর রহমান,প্রফেসর,ইন্ডাষ্ট্রিয়াল এন্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ
867,প্রফেসর মোশার্রফ হোসেন খাঁন,ডীন,যন্ত্রকৌশল  অনুষদ 
868,প্রফেসর মোশার্রফ হোসেন খাঁন,ডীন,যন্ত্রকৌশল অনুষদ
869,ডঃ ইন্জ্ঞিঃ মোঃ আনেয়ারুল য়াজীম,প্রধান,ইন্ডাষ্ট্রিয়াল এন্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ
871,"ডঃ এ,কে,এম,নূরুল আমিন",সহযোগী অধ্যাপক,ইন্ডাষ্ট্রিয়াল এন্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ
872,প্রফেসর মোশার্রফ হোসেন খাঁন,যন্ত্রকৌশল অনুষদ,ডীন
873,অধ্যাপক ডঃ মোঃ হোসেন আলী,ডীন,পুরকৌশল অনুষদ
874,ডঃ মোঃ আনোয়ার হোসেন,ডীন,যন্ত্রকৌশল অনুষদ
893,Dr. Shamsul Alam,Director,উপদেশ প্রসারণ ও গবেষণা কার্যক্রম পরিদপ্তর
878,Dr. M. A. Naser,Dean & Head,প্রকৌশল অনুষদ ও কেমিকৌশল বিভাগ
890,Dr. Abdul Matin Patwary,Associate Professor,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
894,ডঃ সৈয়দ ফজলে রহমান,ডীন,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
895,ডঃ জাকের উল্লাহ,প্রধান,গণিত বিভাগ
896,ডঃ শাহজাহান মৃধা,প্রধান,বস্তু ও ধাতব কৌশল বিভাগ
897,ডঃ মোঃ আঃ হালিম,প্রধান,পানি সম্পদ কৌশল বিভাগ
898,ডঃ রফিকুল হুসেইন,প্রধান,স্থাপত্য বিভাগ
899,ডঃ নূর উদ্দীন আহমেদ,অধ্যাপক,কেমিকৌশল বিভাগ
900,ডঃ মোঃ জসীম উজ জামান,অধ্যাপক,কেমিকৌশল বিভাগ
901,"ডঃ এ,এম,আজিজ উল হক",অধ্যাপক,যন্ত্রকৌশল বিভাগ
902,ডঃ এনামুল বাশার,সহযোগী অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
903,ডঃ মোঃ মোজাম্মেল হক,"রিসার্চ সহযোগী অধ্যাপক,আই,এফ,সি, ডি,আর",অন্যান্য
904,ডঃ মোঃ মীরজাহান মিয়া,সহযোগী অধ্যাপক,পানি সম্পদ কৌশল বিভাগ
905,"জনাব এ,এস,এম,আবদুল কাইয়ুম",সহযোগী অধ্যাপক,নগর ও অঞ্চল পরিকল্পনা বিভাগ
906,ডঃ সালেহ আহমেদ ওয়াসিমী,"রিসার্চ সহযোগী অধ্যাপক,আই,এফ, সি,ডি,আর",অন্যান্য
907,ডঃ ফারুক আহমদ,সহযোগী অধ্যাপক,পুরকৌশল বিভাগ
908,ডঃ আহসান আলী খান,সহযোগী অধ্যাপক,ইন্ডাষ্ট্রিয়াল এন্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ
909,ডঃ এহসানুল হক,ডীন,প্রকৌশল অনুষদ
910,ডঃ মোঃ আবদুল হালিম,প্রধান,পানি সম্পদ কৌশল বিভাগ
911,ডঃ মোঃ মিজানুর রহমান,অধ্যাপক,ইন্ড্রাষ্ট্রিয়াল এন্ড প্রোডাকশন ইন্জ্ঞিনিয়ারিং বিভাগ
912,ডঃ মোঃ মুজিবুর রহমান,অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
913,"ডঃ কে,ইখতিয়ার ওমর",অধ্যাপক,কেমিকৌশল বিভাগ
914,ডঃ মোঃ ওয়াহাজ উদ্দিন,অধ্যাপক,যন্ত্রকৌশল বিভাগ
915,ডঃ হুমায়ুন কবীর,অধ্যাপক,পুরকৌশল বিভাগ
916,জনাব আজমল হায়াত আহমেদ,সহযোগী অধ্যাপক,নগর ও অঞ্চল পরিকল্পনা বিভাগ
917,"জনাব এ,এ,এম,মাহবুব উন নবী",সহযোগী অধ্যাপক,নগর ও অঞ্চল পরিকল্পনা বিভাগ
918,ডঃ গাজী মোঃ খলিল,সহযোগী অধ্যাপক,নৌযান ও নৌযন্ত্র কৌশল বিভাগ
853,ডঃ মোঃ শামিমূজ্জামান,অধ্যাপক,পুরকৌশল বিভাগ
854,ডঃ মোঃ মাহাদীউজ্জামান,সহযোগী অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
855,ডঃ খোরশেদ আলম,সহযোগী অধ্যাপক,পানি সম্পদ কৌশল বিভাগ
859,অধ্যাপক ডঃ এস. এম. নজরুল ইসলাম,ডীন,যন্ত্রকৌশল অনুষদ
860,ডঃ আলমগীর হাবীব,ডীন,পুরকৌশল অনুষদ
865,ড: এ বি এম সিদ্দিক হোসেন,অধ্যাপক,"কম্পিউটার কৌশল বিভাগ
প্রফেসর মোশার্রফ হোসেন খাঁন"
877,Mr. S. A. Zahiruddin,Dean,স্থাপত্য ও পরিকল্পনা অনুষদ
875,ডঃ মোঃ আনোয়ার হোসেন,ডীন,যন্ত্রকৌশল অনুষদ 
876,Dr. M. A. Rashid,উপাচার্য,উপাচার্য
879,Mr. A. Q. Chowdhury,Head,রসায়ন বিভাগ
880,Dr. Abul Hasnat,Head,পুরকৌশল বিভাগ
734,"ডঃ এ,কে,এম,নুরুল আমিন",সহযোগী অধ্যাপক,ইন্ডাষ্ট্রিয়াল এন্ড প্রডাকশন ইন্জ্ঞিনিয়ারিং বিভাগ
735,"ডঃ এম,এম,শহীদুল হাসান",সহযোগী অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
738,ডঃ জামিলুর রেজা চৌধুরী,প্রফেসর,পুরকৌশল বিভাগ
750,ডঃ কামরুল আহসান,প্রফেসর,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
751,ডঃ মোঃ আবদুর রউফ,প্রফেসর,পুরকৌশল বিভাগ
753,ডঃ মোঃ মোহর আলী,প্রফেসর,বস্তু ও ধাতব কৌশল বিভাগ
754,ডঃ মোঃ নজরুল ইসলাম,রিসার্চ সহযোগী অধ্যাপক,"ইনষ্টিটিউট অফ
এপ্রোপ্রিয়েট টেকনোলজি"
755,ডঃ মোঃ মোজাম্মেল হক,রিসার্চ সহযোগী অধ্যাপক,"আই,এফ,সি,
ডি,আর"
756,"ডঃ এ,কে,এম,নুরুল আমিন",সহযোগী অধ্যাপক,"ইন্ড্রাষ্ট্রিয়াল এন্ড প্রডাকশন
ইন্জ্ঞিনিয়ারিং বিভাগ"
757,ডঃ কাজী মহিউদ্দিন আহমেদ,সহযোগী অধ্যাপক,"তড়িৎ ও ইলেকট্রনিক
কৌশল বিভাগ"
758,ডঃ মোঃ আমিনুল হক,সহযোগী অধ্যাপক,"তড়িৎ ও ইলেকট্রনিক কৌশল
বিভাগ"
759,ডঃ আবুল ফজল মোঃ সালেহ,"রিসার্চ সহযোগীঅধ্যাপক,আই,এফ,সি,ডি,
আর",অন্যান্য
760,ডঃ আহসান আলী খান,সহযোগী অধ্যাপক,"ইন্ড্রাষ্ট্রিয়াল এন্ড প্রডাকশন
ইন্জ্ঞিনিয়ারিং বিভাগ"
761,ডঃ শহীদুল ইসলাম খান,সহযোগী অধ্যাপক,"তড়িৎ ও ইলেকট্রনিক কৌশল
বিভাগ"
762,ডঃ মোঃ রেজওয়ান খান,সহযোগী অধ্যাপক,"তড়িৎ ও ইলেকট্রনিক কৌশল
বিভাগ"
763,ডঃ মোঃ নছরুল হক,সহযোগী অধ্যাপক,বস্তু ও ধাতব কৌশল বিভাগ
764,"ডঃ এম,এম,শহীদুল হাসান",সহযোগী অধ্যাপক,"তড়িৎ ও ইলেকট্রনিক কৌশল
বিভাগ"
765,ডঃ সরওয়ার জাহান,সহযোগী অধ্যাপক,নগর ও অঞ্চল পরিকল্পনা বিভাগ
770,ডঃ মহাম্মদ ইব্রাহীম,প্রধান,বস্তু ও ধাতব কৌশল বিভাগ
774,ডঃ শামসুদ্দিন আহমদ,অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
778,ডঃ মোঃ জাকের উল্লাহ,সহযোগী অধ্যাপক,গনিত বিভাগ
781,"ডঃ আ,খ,ম,মাহফুজুর রহমান খান",সহযোগী অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
793,ডঃ মোঃ মিজানুর রহমান,"পরিচালক,উচ্চশিক্ষা ও গবেষণা কমিটি",অন্যান্য
794,ডঃ শামসুদ্দিন আহমদ,সহযোগী অধ্যাপক,পুরকৌশল বিভাগ
795,"ডঃ আ,খ,ম,আবদুল কাদের",সহযোগী অধ্যাপক,কেমিকৌশল বিভাগ
796,ডঃ দীপক কান্তি দাশ,সহযোগী অধ্যাপক,যন্ত্রকৌশল বিভাগ
798,"জনাব এস,এম শহীদুল্লাহ","ম্যানেজিং ডাইরেক্টর,মেসার্স শহীদুল্লাহ এন্ড এসোসিয়েশন লিমিটেড",অন্যান্য
799,"জনাব এ,এম,এস,গোলাম কিবরিয়া","সদস্য(ইন্জ্ঞিনিয়ারিং)আভ্যন্তরীন,নৌ পরিবহন কর্তৃপক্ষ",অন্যান্য
804,"ডঃ এ,কে,এম,আবদুল কাদের",সহযোগী অধ্যাপক,কেমিকৌশল বিভাগ
815,প্রফেসর মোশার্রফ হোসেন খাঁন,ডীন,যন্ত্রকৌশল বিভাগ
829,ডঃ আবদুল বাতেন খাঁন,"সদস্য,বাংলাদেশ পাবলিক সার্ভিস কমিশন,১৭,তোপখানা রোড,ঢাকা-(চামেলী হাউজ)",অন্যান্য
833,ডঃ শামিমূজ্জামান আহমদ,অধ্যাপক,পুরকৌশল বিভাগ
834,ডঃ সোহরাব উদ্দিন আহমেদ,ডীন,পুরকৌশল অনুষদ
712,ডঃ সৈয়দ আলী আফজাল,প্রধান,গণিত বিভাগ
713,ডঃ সিরাজুল ইসলাম,প্রধান,বস্তু ও ধাতব কৌশল বিভাগ
714,ডঃ খালিকুর রহমান,অধ্যাপক,কেমিকৌশল বিভাগ
715,"ডঃ এ,কে,এম,জহির উদ্দিন চৌধুরী","অধ্যাপক,আই,এফ,সি,ডি,আর",অন্যান্য
716,ডঃ রকিবুল হোসেন,অধ্যাপক,স্থাপত্য বিভাগ
717,ডঃ মোঃ জসিম উজ জামান,অধ্যাপক,কেমিকৌশল বিভাগ
718,ডঃ আঃ হান্নান,অধ্যাপক,পানি সম্পদ কৌশল বিভাগ
719,ডঃ খালিকুর রহমান,অধ্যাপক,স্থাপত্য বিভাগ
722,ডঃ মোঃ আবদুর রাজ্জাক আকন্দ,অধ্যাপক,যন্ত্রকৌশল বিভাগ
723,"জনাব আ,ফ,ম,আবদুর রউফ",সহযোগী প্রফেসর,পুরকৌশল বিভাগ
1146,প্রফেসর ডঃ এহসানুল হক,প্রধান,বস্তু ও ধাতব কৌশল বিভাগ
1148,প্রফেসর ডঃ মোঃ ইমতিয়াজ হোসেন,প্রধান,যন্ত্রকৌশল বিভাগ
1155,ডঃ মোঃ আবদুল মতিন,সহযোগী অধ্যাপক,পানি সম্পদ কৌশল বিভাগ
1164,প্রফেসর ডঃ মোঃ সাদিকুল বারী,প্রধান,নৌযান ও নৌযন্ত্র কৌশল বিভাগ
1165,ডঃ মোঃ ওহাব খান,সহযোগী অধ্যাপক,রসায়ন বিভাগ
1166,জনাব এ. এফ. এম. এ রউফ,অধ্যাপক,পুরকৌশল বিভাগ
1167,ডঃ মোঃ জাকারিয়া আহম্মদ,সহযোগী অধ্যাপক,পুরকৌশল বিভাগ
1168,ডঃ মোঃ আবদুল হালিম,অধ্যাপক,পানি সম্পদ কৌশল বিভাগ
1169,ডঃ চৌধুরী মোঃ ফিরোজ,সহযোগী অধ্যাপক,যন্ত্রকৌশল বিভাগ
1170,ডঃ এ.বি.এম. হারুন-উর-রশিদ,সহযোগী অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1171,ডঃ আবুল ফজল মোঃ সালেহ,গবেষণা অধ্যাপক,"আই, এফ, সি, ডি, আর"
1172,অধ্যাপক হাসানুজ্জামান চৌধুরী,"সমাজতত্ত্ব বিভাগ,চট্টগ্রাম বিশ্ববিদ্যালয়",অন্যান্য
1173,অধ্যাপক রাবেয়া খাতুন,"সমাজ বিজ্ঞান বিভাগ,ঢাকা বিশ্ববিদ্যালয়",অন্যান্য
1220,ডঃ মোঃ শাহ্‌ আলম খান,সহযোগী অধ্যাপক,পানি ও বন্যা ব্যবস্থাপনা ইনষ্টিটিউট
1223,২। পরিচালক,পরিচালক,ছাত্র কল্যাণ পরিদপ্তর
1226,ডঃ মোঃ তামিম,অধ্যাপক,পেট্রোলিয়াম এন্ড মিনারেল রিসোর্স ইঞ্জিঃ বিভাগ
1232,অধ্যাপক রাবেয়া খাতুন,"সমাজ বিজ্ঞান বিভাগ,ঢাকা  বিশ্ববিদ্যালয়,ঢাকা",অন্যান্য
1238,প্রফেসর ডঃ গোলাম মহিউদ্দীন,প্রধান,ইন্ডাষ্ট্রিয়াল এন্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ
1240,ডঃ মোঃ শফিকুল ইসলাম,সহযোগী অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1241,ডঃ এ. বি. এম. হারুন-উর-রশিদ,সহযোগী অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1242,ডঃ সৈয়দ মহিব উদ্দিন আহমেদ,গবেষণা অধ্যাপক,"আই, এফ, সি, ডি, আর"
1243,অধ্যাপক ডঃ মোঃ সবদার আলী,ডীন,প্রকৌশল অনুষদ
1244,অধ্যাপক ডঃমোঃশহিদুল আমিন,ডীন,স্হাপত্য ও পরিকল্পনা অনুষদ
1246,অধ্যাপক ডঃ মোঃ নছরুল হক,প্রধান,বস্তু ও ধাতব কৌশল বিভাগ
1247,অধ্যাপক ডঃ নজরুল ইসলাম,প্রধান,রসায়ন বিভাগ
1248,অধ্যাপক ডঃ মোহাম্মদ তামিম,প্রধান,"পেট্রোলিয়াম এন্ড 
মিনারেল রিসোর্সেস ইঞ্জিঃ বিভাগ"
1249,অধ্যাপক  ডঃ মোঃ  আবদুল মতিন,প্রধান,পানি সম্পদ কৌশল বিভাগ
1250,অধ্যাপক ডঃ মোঃ মাকসুদ হেলালী,প্রধান,যন্ত্রকৌশল বিভাগ
1251,অধ্যাপক ডঃ নিখিল রঞ্জন ধর,প্রধান,আই. পি. ই বিভাগ
1252,অধ্যাপক ডঃ সত্য প্রসাদ মজুমদার,প্রধান,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1253,জনাব মোঃ মুর্শিকুল আলম,প্রধান,মানবিক বিভাগ
1254,মিসেস ফাহিমা খানম,সহযোগী অধ্যাপক,পদার্থ বিজ্ঞান বিভাগ
1255,ডঃ মোঃ সাইফুল আলম সিদ্দিকি,অধ্যাপক,পুরকৌশল বিভাগ
1256,ডঃ আ.ফ.ম. সাইফুল আমিন,সহযোগী অধ্যাপক,পুরকৌশল বিভাগ
1257,ডঃ  এস.এম নজরুল ইসলাম,অধ্যাপক,যন্ত্রকৌশল বিভাগ
1258,ডঃ মোঃ এহসান,অধ্যাপক,যন্ত্রকৌশল বিভাগ
1260,ডঃ মোঃ আবদুল মতিন,অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1261,মিসেস শাহেদা রহমান,অধ্যাপক,স্হাপত্য বিভাগ
1007,ডঃ ওবায়দুল ইসলাম,পরিচালক,"উপদেশ, প্রসারন ও গবেষণা কার্যক্রম পরিদপ্তর"
1010,ডঃ জসিম-উজ-জামান,প্রধান,কেমিকৌশল বিভাগ
1011,"জনাব এ,এস,এম,মাহবুব-উন-নবী",প্রধান,নগর ও অঞ্চল পরিকল্পনা বিভাগ
1012,"ডঃ মু,আনেয়ারুল য়াজীম",প্রধান,ইন্ডাষ্ট্রিয়াল এন্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ
1024,ডঃ খোরশেদ আলম,সহযোগী অধ্যাপক,পানিসম্পদ কৌশল বিভাগ
1042,ডঃ স. হ. খ. ইউসুফজাই,অধ্যাপক,পুরকৌশল বিভাগ
1043,ডঃ আব্দুল মতিন পাটোয়ারী,অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1045,"জনাব এম, এ, জব্বার",পরিচালক,ছাত্রকল্যাণ পরিদপ্তর
1051,ডঃ  মোশার্রফ হোসেন খাঁন,ডীন,যন্ত্রকৌশল বিভাগ
1052,"ডঃ এ,বি,এম,সিদ্দিক হোসেন",সহযোগী অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1056,"ডঃ আ,মু,জহুরুল হক",ডীন,তড়িৎ ও ইলেকট্রনিক কৌশল অনুষদ
1058,ডঃ মোঃ আলী মুর্তাজা,সহযোগী অধ্যাপক,পুরকৌশল বিভাগ
1059,ডঃ মোঃ মাহদী-উজ-জামান,সহযোগী অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1061,পরিচালক,"পরিচালক,ইনষ্টিটিউট অফ এপ্রোপ্রিয়েট টেকনোলজি",অন্যান্য
1062,পরিচালক,"পরিচালক,পানি ও বন্যা ব্যবস্থাপনা ইনষ্টিটিউট",পানি ও বন্যা ব্যবস্থাপনা ইনষ্টিটিউট
1063,ডঃ মুহাম্মদ আনোয়ারুল য়াজীম,প্রধান,ইন্ডাষ্ট্রিয়াল এন্ড প্রডাকশন ইন্জ্ঞিনিয়ারিং বিভাগ
1064,"ডঃ এ,এফ,এম,আনোয়ারুল হক","অধ্যাপক  ও  পরিচালক,ছাত্র কল্যাণ বিভাগ",ইন্ডাষ্ট্রিয়াল এন্ড প্রডাকশন ইন্জ্ঞিনিয়ারিং বিভাগ
1065,ডঃ মোঃ মিজানুর রহমান,"সহযোগী অধ্যাপক ও পরিচালক,উচ্চশিক্ষা ও গবেষণা কমিটি",ইন্ডাষ্ট্রিয়াল এন্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ
1066,পরিচালক,পরিচালক,ইনষ্টিটিউট অফ এপ্রোপ্রিয়েট টেকনোলজি
1071,ডঃ জসিম উজ জামান,প্রধান,কেমিকৌশল বিভাগ
1072,"ডঃ এস,এম, নজরুল ইসলাম",সহযোগী অধ্যাপক,যন্ত্রকৌশল বিভাগ
1073,ডঃ মোঃ শাহজাহান,অধ্যাপক,পানিসম্পদকৌশল বিভাগ
1074,ডঃ আইনুন নিশাত,সহযোগী অধ্যাপক,পানিসম্পদকৌশল বিভাগ
1075,"ডঃ এ,এফ,এম,আনোয়ারুল হক",পরিচালক,ছাত্র কল্যাণ পরিদপ্তর
1076,প্রফেসর ডঃ নূর উদ্দীন আহমদ,উপাচার্য,উপাচার্য
1078,প্রফেসর মিসেস খালেদা রশীদ,ডীন,স্থাপত্য ও পরিকল্পনা অনুষদ
1079,প্রফেসর ডঃ মোঃ আজাদুর রহমান,ডীন,পুরকৌশল অনুষদ
1081,প্রফেসর ডঃ মোঃ শামসুল আলম,ডীন,তড়িৎ ও ইলেকট্রনিক কৌশল অনুষদ
1082,প্রফেসর ডঃ আ. খ. ম. আবদুল কাদের,প্রধান,কেমিকৌশল বিভাগ
1083,প্রফেসর ডঃ এ. কে. এম. মতিউর রহমান,প্রধান,রসায়ন বিভাগ
1084,জনাব মোঃ আবদুল খালেক হাজরা,প্রধান,গণিত বিভাগ
1085,প্রফেসর ডঃ মোঃ আবু হাসান ভূইয়া,প্রধান,পদার্থ বিজ্ঞান বিভাগ
1086,ডঃ এডমন্ড গমেজ,প্রধান,পেট্রোলিয়াম এন্ড মিনারেল রিসোর্স ইঞ্জিঃ বিভাগ
1088,প্রফেসর ডঃ মোঃ আবদুর রশিদ সরকার,প্রধান,যন্ত্রকৌশল বিভাগ
1089,প্রফেসর ডঃ মোঃ রেফায়েত উল্লাহ,প্রধান,নৌযান ও নৌযন্ত্র কৌশল বিভাগ
1090,প্রফেসর ডঃ গোলাম মহিউদ্দিন,প্রধান,ইন্ডাষ্ট্রিয়াল এন্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ
1091,প্রফেসর ডঃ মোঃ শহীদুল ইসলাম খান,প্রধান,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1092,ডঃ চৌধুরী মোফিজুর রহমান,প্রধান,কম্পিউটার কৌশল বিভাগ
1093,প্রফেসর জনাব ফারুক আহমদ উল্লা খান,প্রধান,স্থাপত্য বিভাগ
1094,প্রফেসর ডঃ মোহাঃ আবদুল মোহিত,প্রধান,নগর ও অঞ্চল পরিকল্পনা বিভাগ
1096,ডঃ এম. সিরাজুল ইসলাম,সহযোগী অধ্যাপক,কেমিকৌশল বিভাগ
1097,ডঃ এ. এস. ওয়াইস কারনী,অধ্যাপক,বস্তু ও ধাতব কৌশল বিভাগ
1046,ডঃ মোঃ মোশাররফ হোসেন খান,অধ্যাপক,পুর কৌশল বিভাগ
1047,ডঃ মোঃ মোশাররফহোসেন খান,অধ্যাপক,পুরকৌশল বিভাগ
1098,ডঃ এ. এ. মোঃ রেজাউল হক,অধ্যাপক,বস্তু ও ধাতব কৌশল বিভাগ
